tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	averageRating	numVotes
tt0106611	movie	Cool Runnings	Cool Runnings	0	1993.0	\N	98	Adventure,Comedy,Family	7.0	107945
tt0106627	movie	The Crush	The Crush	0	1993.0	\N	89	Drama,Thriller	5.8	21152
tt0106664	movie	The Dark Half	The Dark Half	0	1993.0	\N	122	Horror,Mystery,Thriller	6.0	18454
tt0106673	movie	Dave	Dave	0	1993.0	\N	110	Comedy,Romance	6.9	55000
tt0106677	movie	Dazed and Confused	Dazed and Confused	0	1993.0	\N	103	Comedy	7.6	189910
tt0106697	movie	Demolition Man	Demolition Man	0	1993.0	\N	115	Action,Sci-Fi,Thriller	6.7	183045
tt0106701	movie	Dennis the Menace	Dennis the Menace	0	1993.0	\N	94	Comedy,Family	5.6	62801
tt0106761	movie	Double Dragon	Double Dragon	0	1994.0	\N	96	Action,Adventure,Comedy	3.9	13233
tt0106770	movie	Dragon: The Bruce Lee Story	Dragon: The Bruce Lee Story	0	1993.0	\N	120	Action,Biography,Drama	7.0	31871
tt0106856	movie	Falling Down	Falling Down	0	1993.0	\N	113	Action,Crime,Drama	7.6	195824
tt0106881	movie	Fearless	Fearless	0	1993.0	\N	122	Drama,Thriller	7.1	23522
tt0106912	movie	Fire in the Sky	Fire in the Sky	0	1993.0	\N	109	Biography,Drama,Fantasy	6.5	26247
tt0106918	movie	The Firm	The Firm	0	1993.0	\N	154	Drama,Mystery,Thriller	6.8	139633
tt0106941	movie	For Love or Money	For Love or Money	0	1993.0	\N	96	Comedy,Drama,Romance	6.2	14828
tt0106950	movie	Fortress	Fortress	0	1992.0	\N	95	Action,Crime,Sci-Fi	5.9	29571
tt0106965	movie	Free Willy	Free Willy	0	1993.0	\N	112	Adventure,Drama,Family	6.0	79260
tt0106977	movie	The Fugitive	The Fugitive	0	1993.0	\N	130	Action,Crime,Drama	7.8	303383
tt0107004	movie	Geronimo: An American Legend	Geronimo: An American Legend	0	1993.0	\N	115	Drama,History,Western	6.5	12503
tt0107007	movie	Gettysburg	Gettysburg	0	1993.0	\N	271	Drama,History,War	7.6	30011
tt0107034	movie	The Good Son	The Good Son	0	1993.0	\N	87	Drama,Thriller	6.4	43133
tt0107048	movie	Groundhog Day	Groundhog Day	0	1993.0	\N	101	Comedy,Drama,Fantasy	8.0	647763
tt0107050	movie	Grumpy Old Men	Grumpy Old Men	0	1993.0	\N	103	Comedy,Drama,Romance	7.0	51316
tt0107076	movie	Hard Target	Hard Target	0	1993.0	\N	97	Action,Crime,Thriller	6.2	53380
tt0107091	movie	Heart and Souls	Heart and Souls	0	1993.0	\N	104	Comedy,Drama,Fantasy	7.0	18200
tt0107096	movie	Heaven & Earth	Heaven & Earth	0	1993.0	\N	140	Action,Biography,Drama	6.8	14669
tt0107120	movie	Hocus Pocus	Hocus Pocus	0	1993.0	\N	96	Comedy,Family,Fantasy	6.9	145409
tt0107131	movie	Homeward Bound: The Incredible Journey	Homeward Bound: The Incredible Journey	0	1993.0	\N	84	Adventure,Comedy,Drama	6.9	48554
tt0107144	movie	Hot Shots! Part Deux	Hot Shots! Part Deux	0	1993.0	\N	86	Action,Comedy	6.6	93606
tt0107151	movie	The House of the Spirits	The House of the Spirits	0	1993.0	\N	145	Drama,Romance	6.9	23818
tt0107156	movie	The Wedding Banquet	Xi yan	0	1993.0	\N	106	Comedy,Drama,Romance	7.6	16262
tt0107206	movie	In the Line of Fire	In the Line of Fire	0	1993.0	\N	128	Action,Crime,Drama	7.2	107984
tt0107207	movie	In the Name of the Father	In the Name of the Father	0	1993.0	\N	133	Biography,Crime,Drama	8.1	179197
tt0107211	movie	Indecent Proposal	Indecent Proposal	0	1993.0	\N	117	Drama,Romance	6.0	74296
tt0107254	movie	Jason Goes to Hell: The Final Friday	Jason Goes to Hell: The Final Friday	0	1993.0	\N	87	Fantasy,Horror,Thriller	4.1	34276
tt0107282	movie	The Joy Luck Club	The Joy Luck Club	0	1993.0	\N	139	Drama	7.7	17401
tt0107286	movie	Judgment Night	Judgment Night	0	1993.0	\N	110	Action,Crime,Drama	6.6	17646
tt0107290	movie	Jurassic Park	Jurassic Park	0	1993.0	\N	127	Action,Adventure,Sci-Fi	8.2	1009283
tt0107302	movie	Kalifornia	Kalifornia	0	1993.0	\N	117	Crime,Drama,Thriller	6.7	55584
tt0107315	movie	Kika	Kika	0	1993.0	\N	114	Comedy	6.5	14434
tt0107362	movie	Last Action Hero	Last Action Hero	0	1993.0	\N	130	Action,Adventure,Comedy	6.4	156295
tt0107387	movie	Leprechaun	Leprechaun	0	1993.0	\N	92	Comedy,Fantasy,Horror	4.8	28506
tt0107426	movie	Little Buddha	Little Buddha	0	1993.0	\N	123	Drama	6.1	17369
tt0107438	movie	Look Who's Talking Now	Look Who's Talking Now	0	1993.0	\N	96	Comedy,Family,Romance	4.4	30104
tt0107468	movie	M. Butterfly	M. Butterfly	0	1993.0	\N	101	Drama,Romance	6.7	10464
tt0107473	movie	Mad Dog and Glory	Mad Dog and Glory	0	1993.0	\N	97	Comedy,Crime,Drama	6.2	22184
tt0107478	movie	Made in America	Made in America	0	1993.0	\N	111	Comedy	5.1	17289
tt0107497	movie	Malice	Malice	0	1993.0	\N	107	Crime,Mystery,Thriller	6.4	26153
tt0107501	movie	The Man Without a Face	The Man Without a Face	0	1993.0	\N	115	Drama	6.7	30167
tt0107507	movie	Manhattan Murder Mystery	Manhattan Murder Mystery	0	1993.0	\N	104	Comedy,Mystery	7.3	45280
tt0107529	movie	Matinee	Matinee	0	1993.0	\N	99	Comedy,Drama	6.9	11774
tt0107554	movie	Menace II Society	Menace II Society	0	1993.0	\N	97	Crime,Drama,Thriller	7.5	61351
tt0107614	movie	Mrs. Doubtfire	Mrs. Doubtfire	0	1993.0	\N	125	Comedy,Drama	7.1	274820
tt0107616	movie	Much Ado About Nothing	Much Ado About Nothing	0	1993.0	\N	111	Comedy,Drama,Romance	7.3	49770
tt0107630	movie	My Life	My Life	0	1993.0	\N	117	Drama	6.8	11779
tt0107653	movie	Naked	Naked	0	1993.0	\N	131	Comedy,Drama	7.7	41268
tt0107659	movie	Loaded Weapon 1	Loaded Weapon 1	0	1993.0	\N	84	Action,Comedy,Crime	6.2	49658
tt0107665	movie	Needful Things	Needful Things	0	1993.0	\N	120	Crime,Drama,Fantasy	6.2	26135
tt0107688	movie	The Nightmare Before Christmas	The Nightmare Before Christmas	0	1993.0	\N	76	Animation,Family,Fantasy	7.9	350377
tt0107692	movie	Ninja Scroll	Jûbê ninpûchô	0	1993.0	\N	94	Action,Adventure,Animation	7.8	38665
tt0107711	movie	Nowhere to Run	Nowhere to Run	0	1993.0	\N	94	Action,Drama,Romance	5.7	25164
tt0107756	movie	Orlando	Orlando	0	1992.0	\N	94	Biography,Drama,Fantasy	7.1	17536
tt0107798	movie	The Pelican Brief	The Pelican Brief	0	1993.0	\N	141	Crime,Drama,Mystery	6.6	90993
tt0107808	movie	A Perfect World	A Perfect World	0	1993.0	\N	138	Crime,Drama,Thriller	7.5	83290
tt0107818	movie	Philadelphia	Philadelphia	0	1993.0	\N	125	Drama	7.7	247799
tt0107822	movie	The Piano	The Piano	0	1993.0	\N	121	Drama,Music,Romance	7.5	90984
tt0107840	movie	Poetic Justice	Poetic Justice	0	1993.0	\N	109	Drama,Romance	6.1	15625
tt0107843	movie	Point of No Return	Point of No Return	0	1993.0	\N	109	Action,Crime,Drama	6.1	29131
tt0107889	movie	The Program	The Program	0	1993.0	\N	112	Action,Drama,Romance	6.5	11033
tt0107943	movie	The Remains of the Day	The Remains of the Day	0	1993.0	\N	134	Drama,Romance	7.8	77966
tt0107953	movie	Return of the Living Dead III	Return of the Living Dead III	0	1993.0	\N	97	Horror	5.9	15838
tt0107969	movie	Rising Sun	Rising Sun	0	1993.0	\N	125	Action,Crime,Drama	6.2	47061
tt0107977	movie	Robin Hood: Men in Tights	Robin Hood: Men in Tights	0	1993.0	\N	104	Adventure,Comedy,Musical	6.7	130310
tt0107978	movie	RoboCop 3	RoboCop 3	0	1993.0	\N	104	Action,Crime,Sci-Fi	4.1	51749
tt0107983	movie	Romeo Is Bleeding	Romeo Is Bleeding	0	1993.0	\N	110	Crime,Drama,Romance	6.6	14549
tt0107985	movie	Rookie of the Year	Rookie of the Year	0	1993.0	\N	103	Comedy,Family,Fantasy	6.1	29469
tt0108002	movie	Rudy	Rudy	0	1993.0	\N	114	Biography,Drama,Sport	7.5	65794
tt0108037	movie	The Sandlot	The Sandlot	0	1993.0	\N	101	Comedy,Drama,Family	7.8	95864
tt0108052	movie	Schindler's List	Schindler's List	0	1993.0	\N	195	Biography,Drama,History	9.0	1379157
tt0108065	movie	Searching for Bobby Fischer	Searching for Bobby Fischer	0	1993.0	\N	109	Biography,Drama,Sport	7.4	41055
tt0108071	movie	The Secret Garden	The Secret Garden	0	1993.0	\N	101	Drama,Family,Fantasy	7.3	42679
tt0108101	movie	Shadowlands	Shadowlands	0	1993.0	\N	131	Biography,Drama,Romance	7.4	19589
tt0108122	movie	Short Cuts	Short Cuts	0	1993.0	\N	188	Comedy,Drama	7.7	45968
tt0108147	movie	Sister Act 2: Back in the Habit	Sister Act 2: Back in the Habit	0	1993.0	\N	107	Comedy,Family,Music	5.6	55921
tt0108148	movie	Iron Monkey	Siu nin Wong Fei Hung chi: Tit ma lau	0	1993.0	\N	90	Action,Crime,Drama	7.5	16784
tt0108149	movie	Six Degrees of Separation	Six Degrees of Separation	0	1993.0	\N	112	Comedy,Drama,Mystery	6.8	21783
tt0108160	movie	Sleepless in Seattle	Sleepless in Seattle	0	1993.0	\N	105	Comedy,Drama,Romance	6.8	181845
tt0108162	movie	Sliver	Sliver	0	1993.0	\N	107	Drama,Thriller	5.1	32588
tt0108171	movie	Sniper	Sniper	0	1993.0	\N	98	Action,Thriller,War	6.1	24788
tt0108174	movie	So I Married an Axe Murderer	So I Married an Axe Murderer	0	1993.0	\N	93	Comedy,Romance	6.4	40698
tt0108185	movie	Sommersby	Sommersby	0	1993.0	\N	114	Drama,Mystery,Romance	6.2	22424
tt0108186	movie	Son in Law	Son in Law	0	1993.0	\N	95	Comedy,Drama,Romance	5.8	21325
tt0108188	movie	Sonatine	Sonatine	0	1993.0	\N	94	Action,Comedy,Crime	7.5	22145
tt0108211	movie	Stalingrad	Stalingrad	0	1993.0	\N	134	Drama,War	7.5	36180
tt0108238	movie	Striking Distance	Striking Distance	0	1993.0	\N	102	Action,Crime,Mystery	5.8	44167
tt0108255	movie	Super Mario Bros.	Super Mario Bros.	0	1993.0	\N	104	Adventure,Comedy,Family	4.1	59119
tt0108265	movie	Swing Kids	Swing Kids	0	1993.0	\N	112	Drama,Music	6.7	16849
tt0108281	movie	Tai Chi Master	Tai gik Cheung Sam Fung	0	1993.0	\N	96	Action,Comedy,Drama	7.2	10493
tt0108308	movie	Teenage Mutant Ninja Turtles III	Teenage Mutant Ninja Turtles III	0	1993.0	\N	96	Action,Adventure,Comedy	4.8	34464
tt0108330	movie	This Boy's Life	This Boy's Life	0	1993.0	\N	115	Biography,Drama	7.3	55273
tt0108333	movie	The Three Musketeers	The Three Musketeers	0	1993.0	\N	105	Action,Adventure,Romance	6.4	56749
tt0108358	movie	Tombstone	Tombstone	0	1993.0	\N	130	Biography,Drama,History	7.8	154871
tt0108394	movie	Three Colors: Blue	Trois couleurs: Bleu	0	1993.0	\N	94	Drama,Music,Mystery	7.9	105581
tt0108399	movie	True Romance	True Romance	0	1993.0	\N	119	Crime,Drama,Romance	7.9	232353
tt0108451	movie	Untamed Heart	Untamed Heart	0	1993.0	\N	102	Drama,Romance	6.8	14590
tt0108473	movie	The Vanishing	The Vanishing	0	1993.0	\N	109	Drama,Horror,Mystery	6.3	26761
tt0108500	movie	The Visitors	Les visiteurs	0	1993.0	\N	107	Comedy,Fantasy	7.0	36280
tt0108525	movie	Wayne's World 2	Wayne's World 2	0	1993.0	\N	95	Comedy,Music	6.2	85026
tt0108526	movie	We're Back! A Dinosaur's Story	We're Back! A Dinosaur's Story	0	1993.0	\N	72	Adventure,Animation,Comedy	6.0	15524
tt0108539	movie	Weekend at Bernie's II	Weekend at Bernie's II	0	1993.0	\N	97	Adventure,Comedy,Fantasy	4.8	14016
tt0108550	movie	What's Eating Gilbert Grape	What's Eating Gilbert Grape	0	1993.0	\N	118	Drama	7.7	243153
tt0108551	movie	What's Love Got to Do with It	What's Love Got to Do with It	0	1993.0	\N	118	Biography,Drama,Music	7.3	22312
tt0109035	movie	Above the Rim	Above the Rim	0	1994.0	\N	96	Crime,Drama,Sport	6.6	16334
tt0109040	movie	Ace Ventura: Pet Detective	Ace Ventura: Pet Detective	0	1994.0	\N	86	Comedy	6.9	310527
tt0109045	movie	The Adventures of Priscilla, Queen of the Desert	The Adventures of Priscilla, Queen of the Desert	0	1994.0	\N	104	Comedy,Music	7.5	51959
tt0109068	movie	Airheads	Airheads	0	1994.0	\N	92	Comedy,Crime,Music	6.1	53739
tt0109117	movie	Andaz Apna Apna	Andaz Apna Apna	0	1994.0	\N	160	Action,Comedy,Romance	8.0	54102
tt0109127	movie	Angels in the Outfield	Angels in the Outfield	0	1994.0	\N	102	Comedy,Family,Fantasy	6.2	33084
tt0109190	movie	Baby's Day Out	Baby's Day Out	0	1994.0	\N	99	Adventure,Comedy,Crime	6.2	52938
tt0109198	movie	Bad Girls	Bad Girls	0	1994.0	\N	99	Action,Adventure,Romance	5.2	13087
tt0109254	movie	Beverly Hills Cop III	Beverly Hills Cop III	0	1994.0	\N	104	Action,Comedy,Crime	5.5	83923
tt0109279	movie	Black Beauty	Black Beauty	0	1994.0	\N	88	Adventure,Drama,Family	6.6	10264
tt0109287	movie	Blank Check	Blank Check	0	1994.0	\N	93	Comedy,Crime,Family	5.2	21204
tt0109288	movie	Blankman	Blankman	0	1994.0	\N	92	Action,Comedy,Crime	5.0	10086
tt0109303	movie	Blown Away	Blown Away	0	1994.0	\N	121	Action,Crime,Drama	6.2	32376
tt0109305	movie	Blue Chips	Blue Chips	0	1994.0	\N	108	Drama,Sport	6.2	14386
tt0109327	movie	Brainscan	Brainscan	0	1994.0	\N	96	Horror,Sci-Fi	6.0	12137
tt0109348	movie	Bullets Over Broadway	Bullets Over Broadway	0	1994.0	\N	98	Comedy,Crime	7.4	40035
tt0109369	movie	Camp Nowhere	Camp Nowhere	0	1994.0	\N	96	Adventure,Comedy,Family	6.0	10164
tt0109370	movie	Canadian Bacon	Canadian Bacon	0	1995.0	\N	91	Action,Comedy	5.9	17445
tt0109402	movie	The Chase	The Chase	0	1994.0	\N	97	Action,Adventure,Comedy	5.8	21603
tt0109424	movie	Chungking Express	Chung Hing sam lam	0	1994.0	\N	102	Comedy,Crime,Drama	8.0	86982
tt0109439	movie	City Slickers II: The Legend of Curly's Gold	City Slickers II: The Legend of Curly's Gold	0	1994.0	\N	116	Comedy,Western	5.6	20201
tt0109444	movie	Clear and Present Danger	Clear and Present Danger	0	1994.0	\N	141	Action,Crime,Drama	6.9	103130
tt0109445	movie	Clerks	Clerks	0	1994.0	\N	92	Comedy	7.7	226783
tt0109446	movie	The Client	The Client	0	1994.0	\N	119	Crime,Drama,Mystery	6.7	69748
tt0109456	movie	Color of Night	Color of Night	0	1994.0	\N	121	Drama,Mystery,Romance	5.2	24870
tt0109484	movie	Corrina, Corrina	Corrina, Corrina	0	1994.0	\N	115	Comedy,Drama,Romance	6.6	13754
tt0109504	movie	Crooklyn	Crooklyn	0	1994.0	\N	115	Comedy,Drama	7.0	10851
tt0109506	movie	The Crow	The Crow - Die Krähe	0	1994.0	\N	102	Action,Crime,Drama	7.5	189591
tt0109508	movie	Crumb	Crumb	0	1994.0	\N	119	Biography,Comedy,Documentary	8.0	20887
tt0109520	movie	D2: The Mighty Ducks	D2: The Mighty Ducks	0	1994.0	\N	106	Comedy,Drama,Family	6.1	41528
tt0109555	movie	Darr	Darr	0	1993.0	\N	178	Action,Drama,Romance	7.6	24490
tt0109579	movie	Death and the Maiden	Death and the Maiden	0	1994.0	\N	103	Drama,Mystery,Thriller	7.2	25684
tt0109592	movie	Cemetery Man	Dellamorte dellamore	0	1994.0	\N	105	Comedy,Horror	7.1	22122
tt0109635	movie	Disclosure	Disclosure	0	1994.0	\N	128	Drama,Thriller	6.1	52160
tt0109642	movie	Dolores Claiborne	Dolores Claiborne	0	1995.0	\N	132	Crime,Drama,Mystery	7.4	45675
tt0109676	movie	Drop Zone	Drop Zone	0	1994.0	\N	101	Action,Adventure,Thriller	5.6	21004
tt0109686	movie	Dumb and Dumber	Dumb and Dumber	0	1994.0	\N	107	Comedy	7.3	394512
tt0109688	movie	Ashes of Time	Dung che sai duk	0	1994.0	\N	100	Action,Drama	7.0	16130
tt0109707	movie	Ed Wood	Ed Wood	0	1994.0	\N	127	Biography,Comedy,Drama	7.8	179286
tt0109759	movie	Exotica	Exotica	0	1994.0	\N	103	Drama	7.0	20351
tt0109813	movie	The Flintstones	The Flintstones	0	1994.0	\N	91	Comedy,Family,Fantasy	5.0	83137
tt0109830	movie	Forrest Gump	Forrest Gump	0	1994.0	\N	142	Drama,Romance	8.8	2125202
tt0109831	movie	Four Weddings and a Funeral	Four Weddings and a Funeral	0	1994.0	\N	117	Comedy,Drama,Romance	7.1	157986
tt0109836	movie	Mary Shelley's Frankenstein	Frankenstein	0	1994.0	\N	123	Drama,Horror,Romance	6.3	57014
tt0109842	movie	Fresh	Fresh	0	1994.0	\N	114	Crime,Drama,Thriller	7.5	13909
tt0109890	movie	The Getaway	The Getaway	0	1994.0	\N	115	Action,Adventure,Crime	5.8	18862
tt0109936	movie	Greedy	Greedy	0	1994.0	\N	113	Comedy	6.3	15523
tt0109951	movie	Guarding Tess	Guarding Tess	0	1994.0	\N	96	Comedy,Drama	6.2	18330
tt0110005	movie	Heavenly Creatures	Heavenly Creatures	0	1994.0	\N	99	Biography,Crime,Drama	7.3	65350
tt0110006	movie	Heavyweights	Heavyweights	0	1995.0	\N	100	Comedy,Drama,Family	6.6	29104
tt0110008	movie	Pom Poko	Heisei tanuki gassen ponpoko	0	1994.0	\N	119	Animation,Comedy,Drama	7.3	31611
tt0110027	movie	Highlander: The Final Dimension	Highlander III: The Sorcerer	0	1994.0	\N	99	Action,Fantasy,Romance	4.4	21552
tt0110057	movie	Hoop Dreams	Hoop Dreams	0	1994.0	\N	170	Documentary,Drama,Sport	8.3	27069
tt0110074	movie	The Hudsucker Proxy	The Hudsucker Proxy	0	1994.0	\N	111	Comedy,Drama,Fantasy	7.2	82689
tt0110076	movie	Hum Aapke Hain Koun..!	Hum Aapke Hain Koun..!	0	1994.0	\N	206	Comedy,Drama,Musical	7.5	21787
tt0110081	movie	To Live	Huo zhe	0	1994.0	\N	133	Drama,War	8.3	19235
tt0110093	movie	I Love Trouble	I Love Trouble	0	1994.0	\N	123	Action,Comedy,Romance	5.3	12297
tt0110099	movie	I.Q.	I.Q.	0	1994.0	\N	100	Comedy,Romance	6.2	25973
tt0110116	movie	Immortal Beloved	Immortal Beloved	0	1994.0	\N	121	Biography,Drama,Music	7.4	25435
tt0110123	movie	In the Army Now	In the Army Now	0	1994.0	\N	91	Comedy,War	4.9	14200
tt0110148	movie	Interview with the Vampire: The Vampire Chronicles	Interview with the Vampire: The Vampire Chronicles	0	1994.0	\N	123	Drama,Fantasy,Horror	7.5	331456
tt0110167	movie	It Could Happen to You	It Could Happen to You	0	1994.0	\N	101	Comedy,Drama,Romance	6.4	41589
tt0110169	movie	It's Pat: The Movie	It's Pat: The Movie	0	1994.0	\N	77	Comedy	2.7	10027
tt0110200	movie	Fist of Legend	Jing wu ying xiong	0	1994.0	\N	103	Action,Drama	7.5	24254
tt0110213	movie	The Jungle Book	The Jungle Book	0	1994.0	\N	111	Adventure,Family,Romance	6.0	18284
tt0110216	movie	Junior	Junior	0	1994.0	\N	109	Comedy,Romance,Sci-Fi	4.7	70623
tt0110222	movie	Kabhi Haan Kabhi Naa	Kabhi Haan Kabhi Naa	0	1994.0	\N	158	Comedy,Drama,Music	7.6	18822
tt0110265	movie	Killing Zoe	Killing Zoe	0	1993.0	\N	96	Crime,Thriller	6.4	20974
tt0110308	movie	The Last Seduction	The Last Seduction	0	1994.0	\N	110	Crime,Drama,Romance	7.0	24379
tt0110322	movie	Legends of the Fall	Legends of the Fall	0	1994.0	\N	133	Drama,Romance,War	7.5	172284
tt0110329	movie	Leprechaun 2	Leprechaun 2	0	1994.0	\N	85	Comedy,Fantasy,Horror	4.6	11026
tt0110357	movie	The Lion King	The Lion King	0	1994.0	\N	88	Adventure,Animation,Drama	8.5	1079633
tt0110363	movie	Little Big League	Little Big League	0	1994.0	\N	119	Comedy,Family,Sport	6.1	11123
tt0110364	movie	Little Giants	Little Giants	0	1994.0	\N	107	Comedy,Family,Sport	6.4	29587
tt0110366	movie	The Little Rascals	The Little Rascals	0	1994.0	\N	82	Comedy,Family,Romance	6.3	52403
tt0110367	movie	Little Women	Little Women	0	1994.0	\N	115	Drama,Family,Romance	7.3	60767
tt0110413	movie	Léon: The Professional	Léon	0	1994.0	\N	110	Action,Crime,Drama	8.5	1183428
tt0110428	movie	The Madness of King George	The Madness of King George	0	1994.0	\N	110	Biography,Comedy,Drama	7.2	17372
tt0110442	movie	Major League II	Major League II	0	1994.0	\N	105	Comedy,Sport	5.6	27233
tt0110443	movie	Major Payne	Major Payne	0	1995.0	\N	95	Adventure,Comedy,Family	6.2	37045
tt0110475	movie	The Mask	The Mask	0	1994.0	\N	101	Action,Comedy,Crime	6.9	397032
tt0110478	movie	Maverick	Maverick	0	1994.0	\N	127	Action,Adventure,Comedy	7.0	114823
tt0110516	movie	Milk Money	Milk Money	0	1994.0	\N	110	Comedy,Romance	5.6	12553
tt0110527	movie	Miracle on 34th Street	Miracle on 34th Street	0	1994.0	\N	114	Drama,Family,Fantasy	6.6	40230
tt0110538	movie	Mixed Nuts	Mixed Nuts	0	1994.0	\N	97	Comedy,Drama	5.4	12583
tt0110570	movie	The Monster	Il mostro	0	1994.0	\N	112	Comedy,Crime,Mystery	7.4	10711
tt0110598	movie	Muriel's Wedding	Muriel's Wedding	0	1994.0	\N	106	Comedy,Drama	7.2	40239
tt0110612	movie	My Father the Hero	My Father the Hero	0	1994.0	\N	90	Comedy,Romance	5.5	11432
tt0110613	movie	My Girl 2	My Girl 2	0	1994.0	\N	99	Comedy,Drama,Family	5.3	20306
tt0110622	movie	Naked Gun 33 1/3: The Final Insult	Naked Gun 33 1/3: The Final Insult	0	1994.0	\N	83	Comedy,Crime	6.5	107313
tt0110631	movie	Nightwatch	Nattevagten	0	1994.0	\N	107	Thriller	7.2	16610
tt0110632	movie	Natural Born Killers	Natural Born Killers	0	1994.0	\N	119	Action,Crime,Drama	7.2	241256
tt0110638	movie	Nell	Nell	0	1994.0	\N	112	Drama	6.5	29936
tt0110647	movie	The NeverEnding Story III	Die unendliche Geschichte III: Rettung aus Phantasien	0	1994.0	\N	95	Adventure,Comedy,Family	3.1	11898
tt0110657	movie	The Next Karate Kid	The Next Karate Kid	0	1994.0	\N	107	Action,Drama,Family	4.5	32221
tt0110678	movie	No Escape	No Escape	0	1994.0	\N	118	Action,Drama,Sci-Fi	6.1	21403
tt0110684	movie	Nobody's Fool	Nobody's Fool	0	1994.0	\N	110	Comedy,Drama	7.3	21562
tt0110687	movie	North	North	0	1994.0	\N	87	Adventure,Comedy,Drama	4.5	14357
tt0110725	movie	On Deadly Ground	On Deadly Ground	0	1994.0	\N	101	Action,Adventure,Thriller	4.6	24576
tt0110729	movie	Once Were Warriors	Once Were Warriors	0	1994.0	\N	102	Crime,Drama	7.9	35341
tt0110737	movie	Only You	Only You	0	1994.0	\N	109	Comedy,Romance	6.5	23935
tt0110759	movie	PCU	PCU	0	1994.0	\N	79	Comedy	6.5	13991
tt0110763	movie	The Pagemaster	The Pagemaster	0	1994.0	\N	80	Adventure,Animation,Comedy	6.1	24392
tt0110771	movie	The Paper	The Paper	0	1994.0	\N	112	Comedy,Drama	6.6	14592
tt0110823	movie	Phantasm III: Lord of the Dead	Phantasm III: Lord of the Dead	0	1994.0	\N	91	Action,Fantasy,Horror	6.0	10082
tt0110857	movie	Police Academy: Mission to Moscow	Police Academy: Mission to Moscow	0	1994.0	\N	83	Comedy,Crime	3.5	34872
tt0110877	movie	The Postman	Il postino	0	1994.0	\N	108	Biography,Comedy,Drama	7.8	37556
tt0110882	movie	Before the Rain	Pred dozhdot	0	1994.0	\N	113	Drama,Romance,War	7.9	15313
tt0110889	movie	Priest	Priest	0	1994.0	\N	105	Drama,Romance	7.1	10710
tt0110907	movie	Ready to Wear	Prêt-à-Porter	0	1994.0	\N	133	Comedy,Drama	5.2	15505
tt0110912	movie	Pulp Fiction	Pulp Fiction	0	1994.0	\N	154	Crime,Drama	8.9	2098823
tt0110917	movie	A Pure Formality	Una pura formalità	0	1994.0	\N	108	Crime,Drama,Thriller	7.6	12094
tt0110932	movie	Quiz Show	Quiz Show	0	1994.0	\N	133	Biography,Drama,History	7.5	71277
tt0110950	movie	Reality Bites	Reality Bites	0	1994.0	\N	99	Comedy,Drama,Romance	6.6	51551
tt0110955	movie	The Ref	The Ref	0	1994.0	\N	97	Comedy,Crime,Drama	6.9	25604
tt0110963	movie	Queen Margot	La reine Margot	0	1994.0	\N	161	Biography,Drama,History	7.4	18206
tt0110971	movie	Renaissance Man	Renaissance Man	0	1994.0	\N	128	Comedy,Drama	6.2	18427
tt0110978	movie	Texas Chainsaw Massacre: The Next Generation	The Return of the Texas Chainsaw Massacre	0	1995.0	\N	87	Comedy,Horror,Thriller	3.3	24238
tt0110989	movie	Richie Rich	Ri¢hie Ri¢h	0	1994.0	\N	95	Comedy,Family	5.4	70962
tt0110997	movie	The River Wild	The River Wild	0	1994.0	\N	111	Adventure,Crime,Thriller	6.5	47914
tt0111001	movie	The Road to Wellville	The Road to Wellville	0	1994.0	\N	118	Comedy,Drama	5.9	12725
